Atoms: 2, CPU: 0.00%, Memory: 7072.06 MB, GPU: 0.00%
Atoms: 5, CPU: 0.00%, Memory: 7073.70 MB, GPU: 0.00%
Atoms: 6, CPU: 0.00%, Memory: 7078.32 MB, GPU: 0.00%
Atoms: 8, CPU: 0.00%, Memory: 7072.97 MB, GPU: 0.00%
Atoms: 8, CPU: 0.00%, Memory: 7078.86 MB, GPU: 0.00%
Atoms: 0, CPU: 20.30%, Memory: 7185.81 MB, GPU: 0.00%
Atoms: 0, CPU: 10.40%, Memory: 7182.73 MB, GPU: 0.00%
Atoms: 0, CPU: 11.20%, Memory: 7188.41 MB, GPU: 0.00%
Atoms: 0, CPU: 10.90%, Memory: 7196.68 MB, GPU: 0.00%
Atoms: 0, CPU: 5.60%, Memory: 7192.05 MB, GPU: 0.00%
Atoms: 0, CPU: 10.90%, Memory: 7178.40 MB, GPU: 0.00%
Atoms: 0, CPU: 11.00%, Memory: 7178.27 MB, GPU: 0.00%
Atoms: 2, CPU: 8.80%, Memory: 7182.50 MB, GPU: 0.00%
Atoms: 5, CPU: 10.30%, Memory: 7179.68 MB, GPU: 0.00%
Atoms: 8, CPU: 10.80%, Memory: 7186.31 MB, GPU: 0.00%
Atoms: 11, CPU: 11.10%, Memory: 7183.38 MB, GPU: 0.00%
Atoms: 14, CPU: 10.10%, Memory: 7182.19 MB, GPU: 0.00%
Atoms: 16, CPU: 10.80%, Memory: 7187.88 MB, GPU: 0.00%
Atoms: 16, CPU: 9.70%, Memory: 7192.89 MB, GPU: 0.00%
Atoms: 16, CPU: 10.50%, Memory: 7191.77 MB, GPU: 0.00%
Atoms: 16, CPU: 12.30%, Memory: 7189.50 MB, GPU: 0.00%
Atoms: 16, CPU: 10.40%, Memory: 7195.32 MB, GPU: 0.00%
Atoms: 16, CPU: 10.10%, Memory: 7199.27 MB, GPU: 0.00%
Atoms: 16, CPU: 9.80%, Memory: 7193.97 MB, GPU: 0.00%
Atoms: 16, CPU: 10.40%, Memory: 7195.85 MB, GPU: 0.00%
Atoms: 16, CPU: 10.60%, Memory: 7195.87 MB, GPU: 0.00%
Atoms: 16, CPU: 9.40%, Memory: 7197.50 MB, GPU: 0.00%
Atoms: 16, CPU: 10.60%, Memory: 7196.49 MB, GPU: 0.00%
Atoms: 16, CPU: 9.60%, Memory: 7200.44 MB, GPU: 0.00%
Atoms: 16, CPU: 9.80%, Memory: 7195.16 MB, GPU: 0.00%
Atoms: 16, CPU: 11.20%, Memory: 7195.86 MB, GPU: 0.00%
Atoms: 16, CPU: 11.40%, Memory: 7194.76 MB, GPU: 0.00%
Atoms: 19, CPU: 10.30%, Memory: 7195.21 MB, GPU: 0.00%
Atoms: 19, CPU: 10.90%, Memory: 7197.60 MB, GPU: 0.00%
Atoms: 19, CPU: 9.80%, Memory: 7190.47 MB, GPU: 0.00%
Atoms: 19, CPU: 10.40%, Memory: 7197.34 MB, GPU: 0.00%
Atoms: 19, CPU: 12.20%, Memory: 7192.77 MB, GPU: 0.00%
Atoms: 0, CPU: 17.50%, Memory: 7124.58 MB, GPU: 0.00%
Atoms: 0, CPU: 12.10%, Memory: 7122.09 MB, GPU: 0.00%
Atoms: 0, CPU: 12.00%, Memory: 7128.81 MB, GPU: 0.00%
Atoms: 0, CPU: 13.10%, Memory: 7123.46 MB, GPU: 0.00%
Atoms: 0, CPU: 5.00%, Memory: 7122.36 MB, GPU: 0.00%
Atoms: 0, CPU: 5.40%, Memory: 7121.74 MB, GPU: 0.00%
Atoms: 0, CPU: 13.10%, Memory: 7121.02 MB, GPU: 0.00%
Atoms: 0, CPU: 12.10%, Memory: 7123.20 MB, GPU: 0.00%
Atoms: 0, CPU: 5.20%, Memory: 7119.61 MB, GPU: 0.00%
Atoms: 0, CPU: 3.00%, Memory: 7123.74 MB, GPU: 0.00%
Atoms: 0, CPU: 3.90%, Memory: 7123.96 MB, GPU: 0.00%
Atoms: 0, CPU: 6.60%, Memory: 7120.20 MB, GPU: 0.00%
Atoms: 0, CPU: 1.30%, Memory: 7122.41 MB, GPU: 0.00%
Atoms: 1, CPU: 1.90%, Memory: 7124.93 MB, GPU: 0.00%
Atoms: 3, CPU: 2.70%, Memory: 7125.05 MB, GPU: 0.00%
Atoms: 5, CPU: 3.40%, Memory: 7125.75 MB, GPU: 0.00%
Atoms: 7, CPU: 2.60%, Memory: 7120.33 MB, GPU: 0.00%
Atoms: 8, CPU: 2.80%, Memory: 7124.86 MB, GPU: 0.00%
Atoms: 9, CPU: 2.80%, Memory: 7119.00 MB, GPU: 0.00%
Atoms: 9, CPU: 3.20%, Memory: 7120.15 MB, GPU: 0.00%
Atoms: 10, CPU: 3.10%, Memory: 7121.92 MB, GPU: 0.00%
Atoms: 11, CPU: 2.80%, Memory: 7119.97 MB, GPU: 0.00%
Atoms: 12, CPU: 2.60%, Memory: 7114.12 MB, GPU: 0.00%
Atoms: 13, CPU: 1.10%, Memory: 7117.29 MB, GPU: 0.00%
Atoms: 13, CPU: 1.80%, Memory: 7112.93 MB, GPU: 0.00%
Atoms: 13, CPU: 1.80%, Memory: 7117.88 MB, GPU: 0.00%
Atoms: 13, CPU: 1.10%, Memory: 7117.39 MB, GPU: 0.00%
Atoms: 13, CPU: 1.00%, Memory: 7117.17 MB, GPU: 0.00%
Atoms: 13, CPU: 1.30%, Memory: 7117.44 MB, GPU: 0.00%
Atoms: 13, CPU: 4.20%, Memory: 7111.66 MB, GPU: 0.00%
Atoms: 13, CPU: 1.30%, Memory: 7117.31 MB, GPU: 0.00%
Atoms: 13, CPU: 1.40%, Memory: 7118.66 MB, GPU: 0.00%
Atoms: 13, CPU: 3.80%, Memory: 7117.35 MB, GPU: 0.00%
Atoms: 0, CPU: 16.00%, Memory: 7174.56 MB, GPU: 0.00%
Atoms: 0, CPU: 11.20%, Memory: 7179.25 MB, GPU: 0.00%
Atoms: 0, CPU: 9.80%, Memory: 7183.62 MB, GPU: 0.00%
Atoms: 0, CPU: 7.80%, Memory: 7187.34 MB, GPU: 0.00%
Atoms: 0, CPU: 1.20%, Memory: 7182.52 MB, GPU: 0.00%
Atoms: 0, CPU: 1.60%, Memory: 7188.36 MB, GPU: 0.00%
Atoms: 0, CPU: 3.40%, Memory: 7182.36 MB, GPU: 0.00%
Atoms: 2, CPU: 3.40%, Memory: 7173.64 MB, GPU: 0.00%
Atoms: 3, CPU: 5.60%, Memory: 7169.25 MB, GPU: 0.00%
Atoms: 5, CPU: 2.30%, Memory: 7170.65 MB, GPU: 0.00%
Atoms: 6, CPU: 3.40%, Memory: 7171.59 MB, GPU: 0.00%
Atoms: 8, CPU: 2.70%, Memory: 7170.87 MB, GPU: 0.00%
Atoms: 10, CPU: 3.00%, Memory: 7171.83 MB, GPU: 0.00%
Atoms: 10, CPU: 0.90%, Memory: 7167.98 MB, GPU: 0.00%
Atoms: 10, CPU: 1.40%, Memory: 7173.92 MB, GPU: 0.00%
Atoms: 10, CPU: 3.40%, Memory: 7179.68 MB, GPU: 0.00%
Atoms: 12, CPU: 2.40%, Memory: 7178.67 MB, GPU: 0.00%
Atoms: 13, CPU: 2.30%, Memory: 7181.05 MB, GPU: 0.00%
Atoms: 13, CPU: 1.70%, Memory: 7180.77 MB, GPU: 0.00%
Atoms: 13, CPU: 1.10%, Memory: 7179.75 MB, GPU: 0.00%
Atoms: 13, CPU: 1.30%, Memory: 7178.49 MB, GPU: 0.00%
Atoms: 13, CPU: 3.40%, Memory: 7177.64 MB, GPU: 0.00%
Atoms: 13, CPU: 4.40%, Memory: 7167.39 MB, GPU: 0.00%
Atoms: 13, CPU: 7.70%, Memory: 7170.74 MB, GPU: 0.00%
Atoms: 13, CPU: 6.20%, Memory: 7166.06 MB, GPU: 0.00%
Atoms: 13, CPU: 6.90%, Memory: 7169.08 MB, GPU: 0.00%
Atoms: 13, CPU: 6.10%, Memory: 7169.59 MB, GPU: 0.00%
Atoms: 13, CPU: 6.10%, Memory: 7174.55 MB, GPU: 0.00%
Atoms: 13, CPU: 7.60%, Memory: 7168.45 MB, GPU: 0.00%
Atoms: 14, CPU: 8.00%, Memory: 7168.79 MB, GPU: 0.00%
Atoms: 15, CPU: 8.60%, Memory: 7174.48 MB, GPU: 0.00%
Atoms: 16, CPU: 8.20%, Memory: 7173.81 MB, GPU: 0.00%
Atoms: 17, CPU: 7.10%, Memory: 7172.50 MB, GPU: 0.00%
Atoms: 17, CPU: 7.20%, Memory: 7179.10 MB, GPU: 0.00%
Atoms: 17, CPU: 7.40%, Memory: 7173.99 MB, GPU: 0.00%
Atoms: 17, CPU: 7.30%, Memory: 7180.15 MB, GPU: 0.00%
Atoms: 17, CPU: 6.80%, Memory: 7181.40 MB, GPU: 0.00%
Atoms: 17, CPU: 6.70%, Memory: 7180.82 MB, GPU: 0.00%
Atoms: 17, CPU: 7.00%, Memory: 7181.37 MB, GPU: 0.00%
Atoms: 17, CPU: 6.70%, Memory: 7181.43 MB, GPU: 0.00%
Atoms: 17, CPU: 7.80%, Memory: 7183.70 MB, GPU: 0.00%
Atoms: 17, CPU: 8.00%, Memory: 7183.82 MB, GPU: 0.00%
Atoms: 17, CPU: 7.20%, Memory: 7184.05 MB, GPU: 0.00%
Atoms: 17, CPU: 7.90%, Memory: 7183.34 MB, GPU: 0.00%
Atoms: 17, CPU: 7.80%, Memory: 7183.32 MB, GPU: 0.00%
Atoms: 17, CPU: 7.20%, Memory: 7183.82 MB, GPU: 0.00%
Atoms: 17, CPU: 8.20%, Memory: 7183.26 MB, GPU: 0.00%
Atoms: 17, CPU: 9.10%, Memory: 7183.09 MB, GPU: 0.00%
Atoms: 23, CPU: 8.70%, Memory: 7179.41 MB, GPU: 0.00%
Atoms: 24, CPU: 7.90%, Memory: 7177.46 MB, GPU: 0.00%
Atoms: 24, CPU: 15.70%, Memory: 7178.28 MB, GPU: 0.00%
Atoms: 24, CPU: 8.30%, Memory: 7174.25 MB, GPU: 0.00%
Atoms: 26, CPU: 8.00%, Memory: 7175.73 MB, GPU: 0.00%
Atoms: 27, CPU: 8.10%, Memory: 7171.29 MB, GPU: 0.00%
Atoms: 27, CPU: 8.60%, Memory: 7167.01 MB, GPU: 0.00%
Atoms: 27, CPU: 9.10%, Memory: 7169.92 MB, GPU: 0.00%
Atoms: 27, CPU: 8.80%, Memory: 7168.18 MB, GPU: 0.00%
Atoms: 27, CPU: 8.10%, Memory: 7173.16 MB, GPU: 0.00%
Atoms: 27, CPU: 8.20%, Memory: 7168.14 MB, GPU: 0.00%
Atoms: 27, CPU: 7.90%, Memory: 7172.73 MB, GPU: 0.00%
Atoms: 27, CPU: 8.50%, Memory: 7178.45 MB, GPU: 0.00%
Atoms: 27, CPU: 9.40%, Memory: 7179.41 MB, GPU: 0.00%
Atoms: 27, CPU: 9.20%, Memory: 7179.02 MB, GPU: 0.00%
Atoms: 27, CPU: 8.50%, Memory: 7176.23 MB, GPU: 0.00%
Atoms: 27, CPU: 8.10%, Memory: 7170.48 MB, GPU: 0.00%
Atoms: 27, CPU: 8.30%, Memory: 7177.53 MB, GPU: 0.00%
Atoms: 27, CPU: 8.70%, Memory: 7178.23 MB, GPU: 0.00%
Atoms: 27, CPU: 8.00%, Memory: 7179.44 MB, GPU: 0.00%
Atoms: 27, CPU: 9.10%, Memory: 7179.36 MB, GPU: 0.00%
Atoms: 27, CPU: 8.20%, Memory: 7179.82 MB, GPU: 0.00%
Atoms: 27, CPU: 9.70%, Memory: 7207.44 MB, GPU: 0.00%
Atoms: 27, CPU: 8.80%, Memory: 7207.29 MB, GPU: 0.00%
Atoms: 27, CPU: 9.80%, Memory: 7197.65 MB, GPU: 0.00%
Atoms: 27, CPU: 8.50%, Memory: 7207.89 MB, GPU: 0.00%
Atoms: 27, CPU: 9.00%, Memory: 7202.43 MB, GPU: 0.00%
Atoms: 27, CPU: 9.40%, Memory: 7201.33 MB, GPU: 0.00%
Atoms: 27, CPU: 8.70%, Memory: 7206.43 MB, GPU: 0.00%
Atoms: 27, CPU: 8.40%, Memory: 7200.47 MB, GPU: 0.00%
Atoms: 27, CPU: 9.40%, Memory: 7205.26 MB, GPU: 0.00%
Atoms: 27, CPU: 8.90%, Memory: 7205.46 MB, GPU: 0.00%
Atoms: 0, CPU: 10.40%, Memory: 7177.73 MB, GPU: 0.00%
Atoms: 0, CPU: 11.20%, Memory: 7178.13 MB, GPU: 0.00%
